date,lat,lon,tasmin,tasmax,tas,prtot,prsn
19520129,48.8954,2.39172,280.42,283.08,281.54,1.06e-05,0.0
19520130,48.8954,2.39172,280.4,282.64,281.18,1.36e-05,0.0
19520131,48.8954,2.39172,275.69,278.93,277.69,0.0001317,0.0
19520201,48.8954,2.39172,273.39,276.25,275.05,0.0,0.0
19520202,48.8954,2.39172,273.95,277.68,275.57,0.0,0.0
19520203,48.8954,2.39172,272.9,276.13,274.77,0.0,0.0
19520204,48.8954,2.39172,273.77,276.49,274.85,0.0,0.0
19520205,48.8954,2.39172,274.34,277.17,276.3,0.0,0.0
19520206,48.8954,2.39172,275.67,279.87,278.72,0.0,0.0
19520207,48.8954,2.39172,273.79,279.51,275.15,0.0,0.0
19520208,48.8954,2.39172,276.08,278.92,277.7,1.7e-06,0.0
19520209,48.8954,2.39172,275.09,278.13,276.21,0.0,0.0
19520210,48.8954,2.39172,273.14,277.12,275.5,0.0,0.0
19520211,48.8954,2.39172,274.58,275.2,274.88,0.0,0.0
19520212,48.8954,2.39172,274.06,276.53,275.17,0.0,0.0
19520213,48.8954,2.39172,274.49,276.38,275.33,0.0,0.0
19520214,48.8954,2.39172,273.14,277.01,275.01,0.0,0.0
19520215,48.8954,2.39172,276.5,283.65,279.95,0.0001467,7e-07
19520216,48.8954,2.39172,277.0,281.75,279.56,0.0,0.0
19520217,48.8954,2.39172,276.55,281.85,278.3,0.0,0.0
19520218,48.8954,2.39172,274.02,281.26,279.04,0.0,0.0
19520219,48.8954,2.39172,277.39,282.52,280.38,5.5e-06,0.0
19520220,48.8954,2.39172,276.41,283.23,280.85,0.0,0.0
19520221,48.8954,2.39172,275.47,285.14,280.81,0.0,0.0
19520222,48.8954,2.39172,279.7,285.08,282.46,2.18e-05,0.0
19520223,48.8954,2.39172,281.3,283.96,282.92,1.18e-05,0.0
19520224,48.8954,2.39172,276.89,282.58,279.79,0.0,0.0
19520225,48.8954,2.39172,275.48,280.4,277.72,0.0,0.0
19520226,48.8954,2.39172,274.85,282.27,277.51,0.0,0.0
19520227,48.8954,2.39172,275.08,284.82,280.78,0.0,0.0
19520228,48.8954,2.39172,280.03,285.5,282.67,0.0,0.0
19520229,48.8954,2.39172,279.17,286.77,283.31,1.98e-05,0.0
19520301,48.8954,2.39172,276.57,281.31,279.84,0.0,0.0
19520302,48.8954,2.39172,274.93,277.68,276.35,2.4e-06,0.0
19520303,48.8954,2.39172,274.15,280.53,277.16,8.2e-06,0.0
19520304,48.8954,2.39172,275.87,281.74,278.69,3.6e-05,0.0
19520305,48.8954,2.39172,274.68,280.07,277.29,9.4e-06,0.0
19520306,48.8954,2.39172,274.02,279.42,277.32,4.4e-06,0.0
19520307,48.8954,2.39172,272.99,278.94,276.64,0.0,0.0
19520308,48.8954,2.39172,276.11,277.98,277.01,3.7e-06,0.0
19520309,48.8954,2.39172,276.57,281.52,279.26,0.0,0.0
19520310,48.8954,2.39172,276.38,279.48,278.04,0.0,0.0
19520311,48.8954,2.39172,277.73,279.34,278.69,9.12e-05,0.0
19520312,48.8954,2.39172,279.92,285.75,283.31,0.0,0.0
19520313,48.8954,2.39172,280.09,285.52,282.54,3.9e-06,0.0
19520314,48.8954,2.39172,276.7,288.09,282.34,0.0,0.0
19520315,48.8954,2.39172,283.25,290.47,287.08,0.0,0.0
19520316,48.8954,2.39172,279.19,286.96,282.83,0.0,0.0
19520317,48.8954,2.39172,274.7,284.42,279.85,0.0,0.0
19520318,48.8954,2.39172,276.57,280.77,278.92,2.36e-05,0.0
19520319,48.8954,2.39172,278.37,281.51,279.78,0.0,0.0
19520320,48.8954,2.39172,278.14,287.86,281.84,0.0,0.0
19520321,48.8954,2.39172,277.8,280.78,279.46,5.85e-05,0.0
19520322,48.8954,2.39172,275.79,279.85,277.34,0.0,0.0
19520323,48.8954,2.39172,276.78,282.23,279.08,1.89e-05,0.0
19520324,48.8954,2.39172,278.0,285.23,281.37,0.0,0.0
19520325,48.8954,2.39172,280.38,288.46,283.55,0.0,0.0
19520326,48.8954,2.39172,280.06,289.46,284.85,0.0,0.0
19520327,48.8954,2.39172,278.64,292.94,285.55,0.0,0.0
19520328,48.8954,2.39172,279.76,297.0,288.84,0.0,0.0
19520329,48.8954,2.39172,280.85,292.6,289.6,0.0,0.0
19520330,48.8954,2.39172,279.89,297.63,288.22,0.0,0.0
19520331,48.8954,2.39172,281.67,288.95,285.06,0.0,0.0
19520401,48.8954,2.39172,277.22,291.65,285.35,0.0,0.0
19520402,48.8954,2.39172,279.57,295.81,287.74,0.0,0.0
19520403,48.8954,2.39172,285.91,295.48,290.95,0.0,0.0
19520404,48.8954,2.39172,290.06,292.75,291.07,0.0,0.0
19520405,48.8954,2.39172,283.7,289.64,287.97,0.0001712,0.0
19520406,48.8954,2.39172,281.31,286.96,284.73,0.0,0.0
19520407,48.8954,2.39172,278.46,290.44,284.64,0.0,0.0
19520408,48.8954,2.39172,283.82,289.55,286.67,0.0,0.0
19520409,48.8954,2.39172,281.45,290.74,286.01,4.04e-05,0.0
19520410,48.8954,2.39172,280.09,288.7,285.19,1.3e-06,1.3e-06
19520411,48.8954,2.39172,285.18,295.53,290.78,0.0,0.0
19520412,48.8954,2.39172,284.99,294.07,290.01,4.2e-06,0.0
19520413,48.8954,2.39172,281.35,288.75,285.11,0.0,0.0
19520414,48.8954,2.39172,282.63,288.17,285.53,0.0,0.0
19520415,48.8954,2.39172,285.72,289.8,287.77,0.0,0.0
19520416,48.8954,2.39172,283.46,290.54,286.8,6e-06,0.0
19520417,48.8954,2.39172,280.29,286.18,283.56,0.0,0.0
19520418,48.8954,2.39172,282.58,283.33,282.96,1e-05,0.0
19520419,48.8954,2.39172,279.77,286.88,283.43,0.0,0.0
19520420,48.8954,2.39172,281.46,285.34,283.16,6.2e-06,0.0
19520421,48.8954,2.39172,278.86,289.5,284.27,0.0,0.0
19520422,48.8954,2.39172,279.4,293.16,285.82,0.0,0.0
19520423,48.8954,2.39172,281.82,294.94,289.09,0.0,0.0
19520424,48.8954,2.39172,284.46,294.96,289.49,0.0,0.0
19520425,48.8954,2.39172,283.94,298.18,291.09,0.0,0.0
19520426,48.8954,2.39172,286.1,299.3,294.09,0.0,0.0
19520427,48.8954,2.39172,289.2,298.84,294.86,0.0,0.0
19520428,48.8954,2.39172,287.65,297.97,292.87,0.0,0.0
19520429,48.8954,2.39172,286.43,300.41,293.62,0.0,0.0
19520430,48.8954,2.39172,286.17,302.1,294.79,0.0,0.0
19520501,48.8954,2.39172,289.54,300.68,295.22,0.0,0.0
19520502,48.8954,2.39172,289.11,299.47,295.85,3.1e-06,0.0
19520503,48.8954,2.39172,285.25,291.99,288.08,0.0,0.0
19520504,48.8954,2.39172,281.79,291.4,286.75,0.0,0.0
19520505,48.8954,2.39172,280.54,292.36,286.8,0.0,0.0
19520506,48.8954,2.39172,279.67,289.45,284.97,0.0,0.0
19520507,48.8954,2.39172,280.62,287.41,284.16,9e-07,0.0
19520508,48.8954,2.39172,281.05,289.39,284.73,0.0,0.0
19520509,48.8954,2.39172,277.58,290.05,285.3,3.1e-06,3.1e-06
19520510,48.8954,2.39172,282.15,290.61,286.24,0.0001683,0.0
19520511,48.8954,2.39172,280.19,281.61,280.82,9.17e-05,0.0
19520512,48.8954,2.39172,278.74,287.08,282.9,0.0,0.0
19520513,48.8954,2.39172,278.27,289.14,285.44,0.0,0.0
19520514,48.8954,2.39172,282.8,290.21,286.51,0.0,0.0
19520515,48.8954,2.39172,283.95,289.56,286.59,8.73e-05,0.0
19520516,48.8954,2.39172,282.74,292.96,288.03,0.0,0.0
19520517,48.8954,2.39172,285.61,298.2,292.18,0.0,0.0
19520518,48.8954,2.39172,288.68,299.95,294.0,0.0,0.0
19520519,48.8954,2.39172,291.3,301.22,296.95,0.0,0.0
19520520,48.8954,2.39172,289.54,300.23,294.04,0.0,0.0
19520521,48.8954,2.39172,290.01,299.21,294.9,0.0,0.0
19520522,48.8954,2.39172,291.54,298.71,294.79,0.0,0.0
19520523,48.8954,2.39172,290.12,297.98,294.67,0.0,0.0
19520524,48.8954,2.39172,288.37,297.17,292.54,0.0,0.0
19520525,48.8954,2.39172,287.27,292.48,289.86,0.0,0.0
19520526,48.8954,2.39172,285.14,289.04,287.01,2.83e-05,0.0
19520527,48.8954,2.39172,285.1,288.67,286.81,6.29e-05,0.0
19520528,48.8954,2.39172,283.33,293.53,289.01,0.0,0.0
19520529,48.8954,2.39172,287.94,299.76,293.01,0.0001616,0.0
19520530,48.8954,2.39172,287.54,296.09,291.5,9.74e-05,0.0
19520531,48.8954,2.39172,284.7,290.58,287.63,0.0,0.0
19520601,48.8954,2.39172,281.46,284.11,282.62,0.0,0.0
19520602,48.8954,2.39172,280.34,285.55,282.97,5.67e-05,0.0
19520603,48.8954,2.39172,283.78,285.36,284.58,4.72e-05,0.0
19520604,48.8954,2.39172,282.72,286.74,284.73,0.0,0.0
19520605,48.8954,2.39172,280.69,291.82,287.49,0.0,0.0
19520606,48.8954,2.39172,284.06,290.09,287.88,0.0,0.0
19520607,48.8954,2.39172,284.02,288.48,286.38,0.0,0.0
19520608,48.8954,2.39172,281.55,289.93,284.6,0.0,0.0
19520609,48.8954,2.39172,281.88,289.87,285.25,0.0,0.0
19520610,48.8954,2.39172,285.56,295.42,289.91,0.0,0.0
19520611,48.8954,2.39172,284.32,296.81,290.97,0.0,0.0
19520612,48.8954,2.39172,287.29,302.46,293.85,0.0,0.0
19520613,48.8954,2.39172,288.02,296.89,293.57,0.0,0.0
19520614,48.8954,2.39172,289.08,295.28,292.78,7.19e-05,0.0
19520615,48.8954,2.39172,288.81,295.55,291.58,0.0,0.0
19520616,48.8954,2.39172,286.38,290.69,288.69,7.6e-06,0.0
19520617,48.8954,2.39172,284.97,291.89,288.74,0.0,0.0
19520618,48.8954,2.39172,285.17,292.17,289.2,0.0,0.0
19520619,48.8954,2.39172,285.32,294.91,289.53,0.0,0.0
19520620,48.8954,2.39172,285.14,295.49,291.49,0.0,0.0
19520621,48.8954,2.39172,288.9,292.73,290.38,0.0002664,0.0
19520622,48.8954,2.39172,285.92,289.54,287.59,0.0001212,0.0
19520623,48.8954,2.39172,284.43,295.73,288.04,0.0001242,0.0
19520624,48.8954,2.39172,285.56,292.26,289.09,4.24e-05,0.0
19520625,48.8954,2.39172,285.34,290.88,288.24,0.0,0.0
19520626,48.8954,2.39172,285.11,294.84,290.36,0.0,0.0
19520627,48.8954,2.39172,286.81,297.21,291.58,0.0,0.0
19520628,48.8954,2.39172,288.64,300.79,295.13,0.0,0.0
19520629,48.8954,2.39172,292.08,307.39,298.55,0.0,0.0
19520630,48.8954,2.39172,291.15,298.83,295.82,0.0,0.0
19520701,48.8954,2.39172,289.91,296.69,293.27,0.0,0.0
19520702,48.8954,2.39172,289.99,297.09,293.19,2.14e-05,0.0
19520703,48.8954,2.39172,288.7,296.97,292.72,0.0,0.0
19520704,48.8954,2.39172,289.98,298.97,294.8,0.0,0.0
19520705,48.8954,2.39172,290.49,302.32,295.98,0.0,0.0
19520706,48.8954,2.39172,291.29,307.95,299.9,0.0,0.0
19520707,48.8954,2.39172,289.93,297.75,294.47,0.0,0.0
19520708,48.8954,2.39172,286.42,297.86,292.3,0.0,0.0
19520709,48.8954,2.39172,289.09,294.25,291.67,0.0,0.0
19520710,48.8954,2.39172,287.25,298.07,293.07,0.0,0.0
19520711,48.8954,2.39172,289.53,303.31,297.13,0.0,0.0
19520712,48.8954,2.39172,290.67,299.18,295.17,0.0,0.0
19520713,48.8954,2.39172,289.15,299.14,294.36,0.0,0.0
19520714,48.8954,2.39172,289.01,303.29,295.99,0.0,0.0
19520715,48.8954,2.39172,290.63,306.61,298.68,0.0,0.0
19520716,48.8954,2.39172,291.81,297.84,294.55,0.0,0.0
19520717,48.8954,2.39172,288.28,295.19,292.01,0.0,0.0
19520718,48.8954,2.39172,287.24,297.77,293.23,0.0,0.0
19520719,48.8954,2.39172,289.09,303.54,297.14,4.82e-05,0.0
19520720,48.8954,2.39172,289.88,296.14,292.57,0.0,0.0
19520721,48.8954,2.39172,286.01,295.55,290.13,0.0,0.0
19520722,48.8954,2.39172,284.56,296.47,290.72,0.0,0.0
19520723,48.8954,2.39172,288.83,300.68,293.62,0.0,0.0
19520724,48.8954,2.39172,288.06,294.36,291.25,1.26e-05,0.0
19520725,48.8954,2.39172,288.08,294.44,291.74,0.0,0.0
19520726,48.8954,2.39172,287.95,291.5,289.54,4.49e-05,0.0
19520727,48.8954,2.39172,285.11,293.71,289.95,0.0,0.0
19520728,48.8954,2.39172,288.98,299.23,294.44,0.0,0.0
19520729,48.8954,2.39172,290.01,302.41,296.71,0.0,0.0
19520730,48.8954,2.39172,291.81,305.17,298.46,0.0,0.0
19520731,48.8954,2.39172,292.48,301.9,297.62,0.0,0.0
19520801,48.8954,2.39172,291.98,302.61,297.84,0.0,0.0
19520802,48.8954,2.39172,293.21,305.21,299.99,0.0,0.0
19520803,48.8954,2.39172,293.27,304.51,299.65,0.0,0.0
19520804,48.8954,2.39172,294.03,305.64,299.83,0.0,0.0
19520805,48.8954,2.39172,294.34,306.81,299.55,0.0,0.0
19520806,48.8954,2.39172,294.57,306.79,300.84,0.0,0.0
19520807,48.8954,2.39172,294.18,304.02,297.73,3.74e-05,0.0
19520808,48.8954,2.39172,291.17,299.06,295.88,0.0,0.0
19520809,48.8954,2.39172,290.95,301.66,296.25,0.0,0.0
19520810,48.8954,2.39172,293.27,296.72,294.64,2.5e-05,0.0
19520811,48.8954,2.39172,289.35,297.83,294.18,0.0,0.0
19520812,48.8954,2.39172,288.45,295.99,292.38,0.0,0.0
19520813,48.8954,2.39172,289.5,297.15,292.53,0.0,0.0
19520814,48.8954,2.39172,288.38,299.59,293.43,0.0,0.0
19520815,48.8954,2.39172,289.07,302.76,296.47,0.0,0.0
19520816,48.8954,2.39172,291.32,304.98,299.7,0.0,0.0
19520817,48.8954,2.39172,292.17,307.55,300.85,0.0,0.0
19520818,48.8954,2.39172,297.86,305.9,301.15,0.0,0.0
19520819,48.8954,2.39172,294.43,305.57,300.37,0.0,0.0
19520820,48.8954,2.39172,294.77,302.39,298.2,0.0,0.0
19520821,48.8954,2.39172,291.64,303.42,297.29,0.0,0.0
19520822,48.8954,2.39172,295.43,304.7,301.12,0.0,0.0
19520823,48.8954,2.39172,293.21,298.87,296.84,2.16e-05,0.0
19520824,48.8954,2.39172,291.01,292.1,291.55,7.49e-05,0.0
19520825,48.8954,2.39172,289.55,295.35,292.17,4.46e-05,0.0
19520826,48.8954,2.39172,289.42,293.78,291.83,1.89e-05,0.0
19520827,48.8954,2.39172,288.74,293.65,291.91,0.0,0.0
19520828,48.8954,2.39172,286.93,297.29,291.41,0.0,0.0
19520829,48.8954,2.39172,290.32,296.97,293.35,0.0,0.0
19520830,48.8954,2.39172,288.38,299.6,294.66,0.0,0.0
19520831,48.8954,2.39172,291.75,301.78,296.98,0.0,0.0
19520901,48.8954,2.39172,290.83,297.88,294.31,0.0001385,0.0
19520902,48.8954,2.39172,289.3,295.67,292.29,4.23e-05,0.0
19520903,48.8954,2.39172,289.26,300.89,294.32,0.0,0.0
19520904,48.8954,2.39172,290.59,297.83,293.92,4.8e-06,0.0
19520905,48.8954,2.39172,290.98,300.55,295.82,0.0002493,0.0
19520906,48.8954,2.39172,291.51,293.57,292.42,4.55e-05,0.0
19520907,48.8954,2.39172,289.83,293.06,291.19,0.0001036,0.0
19520908,48.8954,2.39172,287.76,293.51,290.92,7.4e-06,0.0
19520909,48.8954,2.39172,287.17,292.74,289.69,4.01e-05,0.0
19520910,48.8954,2.39172,288.33,292.35,290.43,8.56e-05,0.0
19520911,48.8954,2.39172,286.85,292.94,289.69,0.0,0.0
19520912,48.8954,2.39172,285.41,293.05,288.52,0.0,0.0
19520913,48.8954,2.39172,286.35,296.01,290.97,2.63e-05,0.0
19520914,48.8954,2.39172,286.53,296.8,292.08,3.98e-05,0.0
19520915,48.8954,2.39172,289.89,297.68,293.68,0.0,0.0
19520916,48.8954,2.39172,288.76,293.45,290.53,0.0001008,0.0
19520917,48.8954,2.39172,285.92,291.96,288.25,0.0,0.0
19520918,48.8954,2.39172,283.3,291.93,287.57,0.0,0.0
19520919,48.8954,2.39172,286.19,295.67,290.05,2.8e-06,0.0
19520920,48.8954,2.39172,289.71,298.35,293.6,3.21e-05,0.0
19520921,48.8954,2.39172,286.65,292.92,289.94,3.6e-06,0.0
19520922,48.8954,2.39172,283.89,291.8,287.48,0.0,0.0
19520923,48.8954,2.39172,283.88,291.79,288.23,0.0,0.0
19520924,48.8954,2.39172,283.48,293.58,289.09,0.0,0.0
19520925,48.8954,2.39172,284.1,293.59,288.52,2.82e-05,0.0
19520926,48.8954,2.39172,285.16,290.1,287.55,7.6e-06,0.0
19520927,48.8954,2.39172,283.72,290.94,287.25,2.7e-06,0.0
19520928,48.8954,2.39172,284.97,292.05,288.48,1.41e-05,0.0
19520929,48.8954,2.39172,284.88,293.61,288.66,0.0,0.0
19520930,48.8954,2.39172,287.95,292.63,290.97,4.68e-05,0.0
19521001,48.8954,2.39172,288.8,294.29,292.06,0.0,0.0
19521002,48.8954,2.39172,289.4,294.37,292.34,1.3e-06,0.0
19521003,48.8954,2.39172,287.4,293.8,290.99,0.0,0.0
19521004,48.8954,2.39172,287.54,293.91,290.07,0.0,0.0
19521005,48.8954,2.39172,287.26,288.38,287.85,7.58e-05,0.0
19521006,48.8954,2.39172,285.28,289.59,287.82,0.0,0.0
19521007,48.8954,2.39172,285.19,289.32,287.1,2.9e-06,0.0
19521008,48.8954,2.39172,286.13,292.73,288.6,1.91e-05,0.0
19521009,48.8954,2.39172,283.45,290.12,287.08,0.0,0.0
19521010,48.8954,2.39172,282.44,288.44,284.83,2.41e-05,0.0
19521011,48.8954,2.39172,281.86,288.01,283.89,3.85e-05,0.0
19521012,48.8954,2.39172,281.21,289.93,284.48,1.52e-05,0.0
19521013,48.8954,2.39172,282.86,289.12,286.7,4.03e-05,0.0
19521014,48.8954,2.39172,284.93,288.34,286.72,4.58e-05,0.0
19521015,48.8954,2.39172,284.2,288.71,286.66,1.2e-06,0.0
19521016,48.8954,2.39172,283.07,287.0,285.42,0.0,0.0
19521017,48.8954,2.39172,283.66,289.06,285.69,1.28e-05,0.0
19521018,48.8954,2.39172,283.9,287.64,285.66,0.0,0.0
19521019,48.8954,2.39172,281.87,287.2,284.69,0.0,0.0
19521020,48.8954,2.39172,279.95,287.42,283.5,1.05e-05,0.0
19521021,48.8954,2.39172,284.11,287.79,285.48,2.2e-05,0.0
19521022,48.8954,2.39172,284.8,287.92,286.4,7.4e-06,0.0
19521023,48.8954,2.39172,283.83,287.83,285.48,1.9e-06,0.0
19521024,48.8954,2.39172,280.9,289.4,285.71,0.0,0.0
19521025,48.8954,2.39172,284.55,285.44,284.93,5.33e-05,0.0
19521026,48.8954,2.39172,283.76,286.18,284.86,3.13e-05,0.0
19521027,48.8954,2.39172,282.76,286.16,284.36,0.0,0.0
19521028,48.8954,2.39172,282.92,285.8,284.11,7.9e-06,0.0
19521029,48.8954,2.39172,282.04,288.04,285.48,7.2e-06,0.0
19521030,48.8954,2.39172,281.14,286.81,283.75,0.0,0.0
19521031,48.8954,2.39172,279.41,286.08,282.23,0.0,0.0
19521101,48.8954,2.39172,281.5,284.54,283.06,0.0,0.0
19521102,48.8954,2.39172,281.83,285.26,283.52,3.93e-05,0.0
19521103,48.8954,2.39172,282.05,283.56,282.84,1.3e-06,0.0
19521104,48.8954,2.39172,279.85,284.84,282.58,2.1e-06,0.0
19521105,48.8954,2.39172,279.1,285.83,281.87,0.0,0.0
19521106,48.8954,2.39172,282.2,285.76,283.73,5.32e-05,0.0
19521107,48.8954,2.39172,281.05,286.4,283.49,0.0,0.0
19521108,48.8954,2.39172,279.32,286.18,282.56,2.6e-06,0.0
19521109,48.8954,2.39172,281.97,286.59,284.75,0.0,0.0
19521110,48.8954,2.39172,282.2,287.51,284.23,2.1e-05,0.0
19521111,48.8954,2.39172,285.08,288.65,286.79,0.0,0.0
19521112,48.8954,2.39172,283.07,288.81,287.19,2.2e-06,0.0
19521113,48.8954,2.39172,281.82,283.57,282.57,3.8e-06,0.0
19521114,48.8954,2.39172,277.51,283.01,280.49,0.0,0.0
19521115,48.8954,2.39172,276.43,280.48,278.0,0.0,0.0
19521116,48.8954,2.39172,275.66,281.11,278.86,0.0,0.0
19521117,48.8954,2.39172,278.92,283.12,280.9,0.0,0.0
19521118,48.8954,2.39172,276.82,281.28,279.31,0.0,0.0
19521119,48.8954,2.39172,277.64,283.25,280.27,0.0,0.0
19521120,48.8954,2.39172,275.63,282.64,279.78,0.0,0.0
19521121,48.8954,2.39172,273.42,280.83,276.9,0.0,0.0
19521122,48.8954,2.39172,275.8,277.91,276.72,2.1e-06,0.0
19521123,48.8954,2.39172,278.37,283.38,280.99,1.37e-05,0.0
19521124,48.8954,2.39172,277.87,283.93,282.03,0.0001026,0.0
19521125,48.8954,2.39172,274.46,280.61,277.35,0.0,0.0
19521126,48.8954,2.39172,274.33,276.45,275.77,0.0,0.0
19521127,48.8954,2.39172,273.68,276.55,274.77,0.0,0.0
19521128,48.8954,2.39172,268.65,273.53,272.07,0.0,0.0
19521129,48.8954,2.39172,267.71,271.08,269.51,0.0,0.0
19521130,48.8954,2.39172,270.13,275.78,272.87,0.0,0.0
19521201,48.8954,2.39172,270.84,276.33,274.07,0.0,0.0
19521202,48.8954,2.39172,276.49,282.21,278.76,3.66e-05,0.0
19521203,48.8954,2.39172,280.07,282.88,281.93,3.42e-05,0.0
19521204,48.8954,2.39172,277.96,283.3,279.64,3.12e-05,0.0
19521205,48.8954,2.39172,278.2,282.33,280.35,6.93e-05,0.0
19521206,48.8954,2.39172,275.0,278.48,277.2,0.0,0.0
19521207,48.8954,2.39172,274.75,281.65,277.85,0.0001052,0.0
19521208,48.8954,2.39172,280.17,284.68,282.63,6.64e-05,0.0
19521209,48.8954,2.39172,278.36,280.62,279.65,0.0,0.0
19521210,48.8954,2.39172,275.82,278.05,277.02,2e-06,0.0
19521211,48.8954,2.39172,273.54,278.3,275.76,0.0,0.0
19521212,48.8954,2.39172,273.01,274.33,273.85,1.49e-05,1.49e-05
19521213,48.8954,2.39172,275.75,280.22,278.36,0.0,0.0
19521214,48.8954,2.39172,278.43,282.06,281.08,2.1e-06,0.0
19521215,48.8954,2.39172,278.85,281.95,280.56,0.0,0.0
19521216,48.8954,2.39172,278.15,281.52,279.8,0.0001499,0.0
19521217,48.8954,2.39172,275.04,277.83,276.43,0.0,0.0
19521218,48.8954,2.39172,277.83,281.1,279.77,2.65e-05,0.0
19521219,48.8954,2.39172,280.38,286.04,282.99,0.0,0.0
19521220,48.8954,2.39172,283.54,284.9,284.16,0.0,0.0
19521221,48.8954,2.39172,277.12,284.57,281.81,0.0001129,0.0
19521222,48.8954,2.39172,274.22,278.69,276.42,0.0,0.0
19521223,48.8954,2.39172,274.86,279.66,277.29,1.41e-05,0.0
19521224,48.8954,2.39172,276.29,279.89,278.83,1.41e-05,0.0
19521225,48.8954,2.39172,277.04,281.99,279.02,4.29e-05,0.0
19521226,48.8954,2.39172,279.59,281.05,280.18,0.0,0.0
19521227,48.8954,2.39172,279.17,280.38,279.82,0.0,0.0
19521228,48.8954,2.39172,277.67,279.49,278.8,0.0,0.0
19521229,48.8954,2.39172,275.07,278.13,276.58,0.0,0.0
19521230,48.8954,2.39172,273.35,276.07,274.93,0.0,0.0
19521231,48.8954,2.39172,274.36,276.54,275.59,2.4e-06,0.0
19530101,48.8954,2.39172,273.58,275.64,274.38,0.0,0.0
19530102,48.8954,2.39172,270.88,274.4,272.82,0.0,0.0
19530103,48.8954,2.39172,269.47,273.7,271.27,0.0,0.0
19530104,48.8954,2.39172,270.76,275.79,273.47,1.24e-05,6.1e-06
19530105,48.8954,2.39172,276.24,281.06,278.89,0.0001325,0.0
19530106,48.8954,2.39172,279.81,281.86,281.18,3.65e-05,0.0
19530107,48.8954,2.39172,278.16,282.71,280.17,3.11e-05,0.0
19530108,48.8954,2.39172,278.27,280.73,279.35,0.0,0.0
19530109,48.8954,2.39172,279.44,283.76,281.36,1.4e-06,0.0
19530110,48.8954,2.39172,278.7,281.85,280.48,2.04e-05,0.0
19530111,48.8954,2.39172,274.32,279.74,277.74,1.8e-06,1.8e-06
19530112,48.8954,2.39172,273.78,276.95,275.77,0.0,0.0
19530113,48.8954,2.39172,274.24,277.75,276.38,0.0,0.0
19530114,48.8954,2.39172,271.92,275.25,273.82,0.0,0.0
19530115,48.8954,2.39172,272.2,275.72,273.55,2.2e-06,2.2e-06
19530116,48.8954,2.39172,270.93,275.04,272.77,0.0,0.0
19530117,48.8954,2.39172,272.71,275.28,274.13,3.7e-06,2.3e-06
19530118,48.8954,2.39172,274.93,275.08,275.03,0.0,0.0
19530119,48.8954,2.39172,273.16,274.92,274.06,0.0,0.0
19530120,48.8954,2.39172,274.3,280.1,277.89,2.2e-06,0.0
19530121,48.8954,2.39172,277.89,280.92,279.79,0.0,0.0
19530122,48.8954,2.39172,278.64,278.84,278.69,3e-06,0.0
19530123,48.8954,2.39172,276.52,281.69,278.73,0.0,0.0
19530124,48.8954,2.39172,276.86,280.85,279.25,2.69e-05,0.0
19530125,48.8954,2.39172,279.04,281.4,280.41,3.18e-05,0.0
19530126,48.8954,2.39172,275.17,280.3,278.09,4.97e-05,0.0
19530127,48.8954,2.39172,274.28,277.42,276.18,2.17e-05,0.0
19530128,48.8954,2.39172,277.25,280.86,278.84,0.0,0.0
19530129,48.8954,2.39172,276.74,279.24,278.26,0.0,0.0
19530130,48.8954,2.39172,277.34,280.92,278.9,3.49e-05,0.0
19530131,48.8954,2.39172,275.52,280.24,277.51,0.0,0.0
19530201,48.8954,2.39172,278.22,280.8,279.34,4.42e-05,1.8e-06
19530202,48.8954,2.39172,280.08,280.86,280.44,2.24e-05,0.0
19530203,48.8954,2.39172,278.92,281.95,280.41,3e-06,0.0
19530204,48.8954,2.39172,281.15,283.06,282.0,6.7e-06,1.8e-06
19530205,48.8954,2.39172,279.22,282.4,281.33,4.31e-05,0.0
19530206,48.8954,2.39172,275.48,279.2,277.55,2e-06,0.0
19530207,48.8954,2.39172,273.03,277.58,275.22,0.0,0.0
19530208,48.8954,2.39172,273.52,276.26,275.01,4.6e-06,2.6e-06
19530209,48.8954,2.39172,274.2,276.57,275.04,4.7e-06,0.0
19530210,48.8954,2.39172,270.98,275.77,273.7,4.17e-05,2.3e-05
19530211,48.8954,2.39172,270.41,276.77,273.06,0.0,0.0
19530212,48.8954,2.39172,271.71,278.03,275.55,0.0,0.0
19530213,48.8954,2.39172,273.75,278.76,275.64,5.42e-05,1.64e-05
19530214,48.8954,2.39172,273.76,278.41,276.03,3.43e-05,1.75e-05
19530215,48.8954,2.39172,274.76,278.15,276.47,4.9e-05,0.0
19530216,48.8954,2.39172,273.9,279.13,276.98,0.0,0.0
19530217,48.8954,2.39172,275.21,279.54,277.08,3.73e-05,0.0
19530218,48.8954,2.39172,280.29,283.42,281.69,1.5e-05,0.0
19530219,48.8954,2.39172,281.77,283.61,282.95,0.0,0.0
19530220,48.8954,2.39172,279.35,284.65,282.26,2.22e-05,0.0
19530221,48.8954,2.39172,274.81,275.84,275.27,0.0001412,0.0
19530222,48.8954,2.39172,272.62,277.01,275.7,0.0,0.0
19530223,48.8954,2.39172,271.93,276.96,274.01,0.0,0.0
19530224,48.8954,2.39172,271.77,276.17,274.39,3.32e-05,1.08e-05
19530225,48.8954,2.39172,278.44,281.1,279.79,1.66e-05,0.0
19530226,48.8954,2.39172,280.13,283.47,281.69,7.1e-06,0.0
19530227,48.8954,2.39172,277.64,283.14,280.42,7.39e-05,0.0
